order_id,order_date,customer_id,product_id,store_id,discount,quantity,sales_amount
O031152,2024-09-18,C02559,P073,S033,5,1,20941
O031153,2025-02-11,C02277,P071,S014,5,9,102258
O031154,2025-12-26,C04394,P044,S017,5,4,44551
O031155,2024-03-21,C02666,P029,S040,0,4,68216
O031156,2024-02-19,C00505,P023,S016,15,3,5701
O031157,2024-05-14,C04747,P062,S011,10,2,17035
O031158,2024-07-01,C03836,P082,S037,20,1,16343
O031159,2025-06-19,C09940,P088,S012,5,2,13839
O031160,2025-01-27,C09977,P048,S047,15,4,56402
O031161,2025-06-04,C06584,P062,S012,10,5,42588
O031162,2025-10-24,C09801,P005,S011,0,3,16074
O031163,2025-08-17,C00941,P024,S024,25,1,2514
O031164,2024-03-18,C04258,P085,S031,0,5,39565
O031165,2024-07-27,C06138,P093,S031,15,12,88128
O031166,2025-09-03,C04703,P033,S026,5,3,22962
O031167,2025-11-19,C04954,P010,S036,10,6,48767
O031168,2025-02-15,C01913,P021,S045,5,9,75368
O031169,2025-11-24,C09964,P018,S023,0,4,92548
O031170,2025-12-05,C07240,P030,S016,20,5,65584
O031171,2024-07-02,C06726,P100,S008,15,2,24476
O031172,2025-01-20,C00402,P033,S026,5,4,30616
O031173,2024-07-15,C03445,P052,S031,5,4,52196
O031174,2025-08-31,C09753,P013,S020,0,5,76080
O031175,2025-04-26,C09706,P005,S032,0,2,10716
O031176,2025-09-09,C03348,P064,S023,10,1,1908
O031177,2025-11-10,C01350,P050,S032,5,3,1707
O031178,2024-03-08,C03088,P006,S029,10,3,3429
O031179,2025-09-14,C06051,P084,S012,0,2,3236
O031180,2025-05-09,C02231,P037,S037,15,5,84609
O031181,2025-11-14,C04964,P076,S017,25,12,132930
O031182,2026-01-28,C01792,P012,S030,10,1,9908
O031183,2024-05-02,C07361,P058,S003,15,2,18014
O031184,2024-09-26,C07182,P058,S001,0,2,21194
O031185,2024-05-06,C04120,P013,S016,25,4,45648
O031186,2025-05-06,C06950,P005,S003,0,4,21432
O031187,2024-04-21,C09993,P084,S049,0,5,8090
O031188,2024-10-03,C04351,P094,S004,20,7,110275
O031189,2025-03-12,C04045,P017,S035,0,5,31915
O031190,2024-03-20,C07475,P085,S001,5,1,7517
O031191,2024-10-05,C09325,P068,S006,15,1,10298
O031192,2026-02-02,C01342,P086,S043,15,4,39446
O031193,2024-08-09,C02815,P007,S040,0,2,30358
O031194,2024-03-17,C07946,P036,S030,0,2,32676
O031195,2025-11-18,C08614,P091,S006,0,5,4250
O031196,2025-04-26,C08323,P078,S037,15,2,33270
O031197,2024-07-25,C05545,P079,S037,0,3,38019
O031198,2024-12-16,C07313,P083,S050,0,1,14323
O031199,2024-05-10,C04315,P018,S025,0,5,115685
O031200,2024-06-23,C09801,P097,S042,15,7,88238
O031201,2025-09-18,C08389,P073,S046,0,2,44088
O031202,2025-07-25,C06739,P080,S023,0,3,68178
O031203,2025-06-30,C05981,P061,S047,15,5,76959
O031204,2025-01-08,C06927,P084,S015,0,1,1618
O031205,2025-05-08,C04714,P087,S027,5,11,83391
O031206,2024-09-28,C01636,P038,S005,5,2,45119
O031207,2025-05-25,C01395,P064,S002,0,1,2120
O031208,2025-07-24,C09311,P050,S038,10,10,5391
O031209,2024-07-22,C02437,P036,S031,10,2,29408
O031210,2025-08-03,C01836,P006,S042,0,5,6350
O031211,2025-06-17,C08239,P053,S040,5,5,1415
O031212,2025-08-17,C05278,P076,S050,0,11,162470
O031213,2025-01-19,C07948,P059,S030,10,5,65331
O031214,2024-03-04,C06566,P055,S045,5,3,56432
O031215,2024-11-18,C01052,P022,S039,5,1,3146
O031216,2024-06-02,C05297,P037,S019,25,4,59724
O031217,2025-06-26,C08879,P080,S004,20,4,72723
O031218,2025-02-17,C06863,P024,S027,0,5,16760
O031219,2025-04-29,C09803,P024,S009,0,4,13408
O031220,2024-07-29,C02910,P010,S029,0,10,90310
O031221,2025-07-31,C00758,P094,S007,20,9,141782
O031222,2025-07-31,C07436,P077,S042,0,1,4773
O031223,2024-03-08,C08246,P010,S005,0,9,81279
O031224,2024-10-29,C06529,P058,S031,0,1,10597
O031225,2024-07-03,C06667,P090,S039,10,3,38556
O031226,2024-11-12,C06367,P005,S034,5,3,15270
O031227,2025-09-08,C03639,P049,S041,25,6,84145
O031228,2024-08-23,C08100,P019,S020,15,4,66538
O031229,2025-02-16,C02334,P052,S029,0,5,68680
O031230,2024-12-21,C01604,P081,S012,5,5,59949
O031231,2024-07-29,C06968,P065,S028,15,5,97461
O031232,2025-11-26,C08636,P096,S040,10,12,207576
O031233,2024-10-24,C09745,P039,S038,0,1,3063
O031234,2025-08-04,C06911,P001,S028,5,2,29351
O031235,2024-09-15,C04365,P075,S011,5,2,6317
O031236,2024-12-09,C00908,P081,S009,15,5,53639
O031237,2025-05-05,C03452,P022,S031,0,2,6624
O031238,2024-03-11,C09248,P078,S024,0,5,97855
O031239,2024-04-25,C02141,P023,S038,10,5,10062
O031240,2025-09-06,C00595,P082,S013,10,2,36772
O031241,2025-04-10,C07948,P019,S022,0,3,58710
O031242,2025-05-09,C01540,P027,S024,15,4,25204
O031243,2025-08-23,C08346,P018,S020,10,5,104116
O031244,2024-09-25,C09810,P054,S042,5,4,85982
O031245,2024-03-27,C07872,P017,S012,0,3,19149
O031246,2025-01-26,C07040,P055,S037,0,4,79204
O031247,2024-02-23,C07034,P090,S029,10,3,38556
O031248,2024-08-21,C00418,P030,S037,25,4,49188
O031249,2025-10-12,C04349,P098,S036,15,4,28155
O031250,2024-05-21,C06912,P080,S040,0,4,90904
O031251,2024-10-16,C04408,P053,S011,10,2,536
O031252,2025-05-05,C06943,P081,S014,20,1,10096
O031253,2024-07-25,C03864,P010,S030,0,3,27093
O031254,2024-12-21,C04531,P094,S023,10,9,159505
O031255,2024-10-01,C04033,P030,S016,0,5,81980
O031256,2025-04-05,C03426,P026,S031,0,9,52506
O031257,2026-01-29,C01006,P071,S021,25,4,35880
O031258,2024-12-28,C04361,P069,S021,0,4,97548
O031259,2025-08-10,C09224,P021,S021,10,4,31734
O031260,2025-03-28,C09210,P056,S039,5,2,39432
O031261,2025-11-26,C06251,P008,S024,10,1,9141
O031262,2024-06-10,C02980,P029,S017,0,1,17054
O031263,2024-03-30,C00440,P032,S027,10,1,4136
O031264,2024-07-16,C01838,P064,S017,0,2,4240
O031265,2025-09-20,C03210,P088,S050,10,1,6555
O031266,2025-07-07,C00895,P044,S038,5,2,22275
O031267,2025-10-28,C00651,P067,S009,0,4,83016
O031268,2024-07-06,C07796,P056,S032,0,2,41508
O031269,2025-11-19,C09284,P097,S048,5,9,126796
O031270,2024-12-16,C07662,P068,S040,0,1,12116
O031271,2024-11-04,C04986,P011,S006,25,1,15936
O031272,2024-09-16,C02563,P092,S048,0,1,2425
O031273,2024-05-12,C09615,P037,S018,10,3,53751
O031274,2025-01-21,C06076,P008,S022,5,2,19298
O031275,2025-05-02,C04216,P058,S045,10,1,9537
O031276,2025-01-07,C03784,P002,S037,15,3,21427
O031277,2024-02-14,C00055,P006,S029,15,2,2159
O031278,2024-02-19,C09286,P032,S024,10,1,4136
O031279,2026-01-11,C01518,P100,S031,5,1,13678
O031280,2024-09-08,C08548,P019,S042,5,3,55774
O031281,2024-12-23,C05588,P018,S002,5,5,109900
O031282,2024-03-20,C04870,P099,S008,20,5,76980
O031283,2024-12-09,C05008,P089,S050,0,1,4692
O031284,2024-03-27,C05842,P040,S046,0,2,27704
O031285,2024-11-21,C09453,P060,S006,5,1,23295
O031286,2024-08-24,C02266,P040,S029,0,3,41556
O031287,2025-10-07,C08916,P081,S036,15,2,21455
O031288,2025-09-19,C06125,P066,S023,25,8,7068
O031289,2025-02-25,C09486,P022,S040,0,1,3312
O031290,2024-04-17,C03390,P037,S033,0,4,79632
O031291,2024-06-20,C04360,P033,S016,0,1,8057
O031292,2025-07-14,C09693,P020,S036,5,1,18971
O031293,2024-08-24,C09258,P040,S028,15,5,58871
O031294,2025-01-24,C07186,P012,S024,25,2,16513
O031295,2024-09-12,C01838,P049,S043,10,3,50487
O031296,2025-11-12,C08624,P034,S049,20,11,182151
O031297,2024-02-12,C01820,P099,S004,0,11,211695
O031298,2024-03-18,C02378,P053,S048,20,5,1192
O031299,2025-06-03,C04372,P060,S013,5,1,23295
O031300,2024-09-28,C01446,P066,S044,5,6,6714
O031301,2026-02-02,C07081,P028,S028,5,3,1362
O031302,2024-08-19,C04823,P083,S030,20,2,22916
O031303,2024-09-07,C01904,P056,S022,5,1,19716
O031304,2024-07-24,C01916,P052,S031,0,9,123624
O031305,2025-12-13,C05268,P011,S007,5,3,60556
O031306,2025-04-29,C03122,P043,S013,0,10,120560
O031307,2025-01-03,C08777,P048,S039,10,2,29860
O031308,2025-04-24,C03966,P058,S029,0,1,10597
O031309,2024-05-28,C02153,P057,S038,5,5,113078
O031310,2025-09-14,C00292,P014,S028,10,4,27244
O031311,2024-03-31,C06376,P088,S017,5,2,13839
O031312,2025-10-11,C05221,P054,S024,10,3,61092
O031313,2025-01-15,C06403,P002,S014,10,3,22688
O031314,2024-04-17,C09508,P042,S007,10,4,85460
O031315,2025-01-12,C09261,P007,S050,5,2,28840
O031316,2025-10-22,C05603,P009,S001,20,3,3088
O031317,2025-09-26,C07780,P033,S049,5,5,38270
O031318,2025-05-07,C03229,P091,S005,5,2,1615
O031319,2025-03-07,C07048,P068,S011,10,2,21808
O031320,2025-12-23,C09110,P064,S047,10,1,1908
O031321,2025-06-11,C04009,P097,S021,0,3,44490
O031322,2025-01-26,C07588,P063,S028,10,1,7279
O031323,2025-09-10,C07582,P008,S013,15,2,17266
O031324,2025-03-06,C04657,P059,S036,0,1,14518
O031325,2024-07-21,C01003,P009,S034,5,1,1222
O031326,2026-02-07,C04553,P012,S031,10,2,19816
O031327,2025-12-18,C01540,P058,S021,0,1,10597
O031328,2025-11-03,C08276,P049,S007,10,3,50487
O031329,2024-07-25,C01937,P044,S047,0,1,11724
O031330,2024-04-30,C03286,P011,S030,0,1,21248
O031331,2024-09-16,C03463,P016,S042,5,1,8738
O031332,2025-03-20,C02407,P066,S031,0,7,8246
O031333,2024-05-28,C05493,P038,S026,5,2,45119
O031334,2025-07-31,C01598,P043,S023,5,5,57266
O031335,2025-04-23,C08250,P067,S045,20,4,66412
O031336,2026-01-28,C06828,P099,S031,0,12,230940
O031337,2024-02-22,C05946,P073,S033,5,2,41883
O031338,2024-03-06,C02922,P059,S024,10,4,52264
O031339,2024-07-10,C06984,P100,S010,0,1,14398
O031340,2026-01-25,C09966,P007,S004,10,2,27322
O031341,2025-06-29,C06230,P026,S035,20,11,51339
O031342,2024-03-12,C07023,P076,S035,0,6,88620
O031343,2024-07-05,C09792,P080,S010,5,4,86358
O031344,2025-11-22,C06811,P031,S047,15,1,6154
O031345,2024-08-08,C07547,P024,S013,0,4,13408
O031346,2024-06-22,C06467,P065,S047,10,1,20638
O031347,2025-12-19,C04107,P056,S027,5,2,39432
O031348,2025-06-24,C03940,P063,S046,10,1,7279
O031349,2025-05-10,C07746,P026,S019,10,7,36754
O031350,2025-01-01,C08455,P058,S034,5,1,10067
O031351,2024-09-06,C07192,P027,S039,10,5,33358
O031352,2026-01-05,C05004,P069,S044,0,4,97548
O031353,2025-01-06,C08646,P038,S028,15,1,20184
O031354,2025-03-06,C09447,P047,S032,20,2,16544
O031355,2025-06-04,C03672,P091,S028,0,1,850
O031356,2026-01-03,C06424,P021,S020,30,6,37023
O031357,2024-11-18,C08172,P079,S022,10,4,45622
O031358,2024-11-25,C00199,P012,S026,0,5,55045
O031359,2025-07-09,C05898,P075,S024,5,2,6317
O031360,2025-06-19,C03815,P025,S002,0,4,79624
O031361,2025-07-06,C05976,P068,S003,5,1,11510
O031362,2024-06-22,C07451,P086,S016,10,4,41767
O031363,2024-04-25,C00286,P043,S040,5,10,114532
O031364,2024-09-03,C01152,P051,S027,0,2,16080
O031365,2024-07-23,C09423,P091,S016,20,1,680
O031366,2024-04-15,C00258,P089,S009,0,2,9384
O031367,2025-07-23,C00776,P024,S032,25,4,10056
O031368,2025-02-01,C08703,P009,S019,10,4,4633
O031369,2024-12-12,C00701,P022,S018,0,1,3312
O031370,2025-12-25,C04237,P027,S021,15,4,25204
O031371,2025-07-19,C00978,P061,S003,15,4,61567
O031372,2026-01-04,C06037,P088,S024,0,1,7284
O031373,2025-02-20,C04836,P065,S028,5,4,87141
O031374,2025-02-02,C06251,P065,S021,15,3,58476
O031375,2025-10-05,C05762,P014,S004,10,4,27244
O031376,2024-05-11,C03967,P093,S047,0,11,95040
O031377,2024-03-23,C01876,P020,S001,0,2,39940
O031378,2025-12-20,C00213,P097,S027,5,9,126796
O031379,2025-07-21,C05773,P045,S018,5,4,23286
O031380,2024-08-16,C04484,P039,S037,25,1,2297
O031381,2024-09-22,C07282,P084,S020,5,1,1537
O031382,2025-11-06,C09025,P081,S030,0,4,50484
O031383,2025-05-29,C07706,P030,S048,5,1,15576
O031384,2025-12-19,C00798,P077,S034,0,1,4773
O031385,2024-06-28,C00038,P086,S005,5,3,33065
O031386,2024-02-27,C09241,P064,S017,25,1,1590
O031387,2025-11-04,C07259,P073,S020,10,2,39679
O031388,2024-06-17,C09354,P092,S038,5,1,2303
O031389,2025-03-06,C07377,P023,S017,20,10,17888
O031390,2025-10-22,C04157,P023,S012,0,10,22360
O031391,2024-03-24,C04354,P032,S031,5,1,4366
O031392,2024-06-23,C00135,P081,S020,15,5,53639
O031393,2025-12-21,C02384,P040,S011,10,1,12466
O031394,2026-01-17,C03073,P038,S031,0,1,23747
O031395,2024-08-16,C02774,P062,S024,15,3,24133
O031396,2024-07-09,C08278,P043,S050,10,3,32551
O031397,2026-01-08,C06811,P092,S026,25,5,9093
O031398,2025-08-01,C06716,P085,S040,20,3,18991
O031399,2025-06-15,C05668,P054,S015,5,5,107478
O031400,2024-11-13,C08993,P041,S011,10,3,47139
O031401,2025-06-30,C07569,P052,S028,10,9,111261
O031402,2024-12-21,C05957,P055,S041,0,5,99005
O031403,2024-12-27,C04003,P094,S035,5,7,130951
O031404,2024-06-29,C05587,P045,S043,5,5,29108
O031405,2024-03-09,C07019,P083,S041,0,1,14323
O031406,2025-12-19,C02223,P046,S038,0,4,73680
O031407,2024-02-25,C09058,P050,S012,10,7,3773
O031408,2024-07-23,C05721,P051,S033,5,3,22914
O031409,2024-07-05,C01083,P087,S016,0,5,39900
O031410,2024-11-18,C05693,P070,S013,25,11,97473
O031411,2025-03-01,C08598,P019,S021,30,3,41097
O031412,2024-09-25,C02535,P068,S048,20,2,19385
O031413,2025-05-13,C08475,P049,S018,0,6,112194
O031414,2024-08-27,C08929,P023,S014,10,10,20124
O031415,2025-02-18,C04552,P005,S019,15,5,22771
O031416,2024-08-09,C00222,P064,S008,0,2,4240
O031417,2025-07-22,C02928,P033,S030,5,1,7654
O031418,2025-03-29,C07770,P076,S012,10,9,119637
O031419,2024-02-14,C09743,P100,S011,0,2,28796
O031420,2024-08-01,C01956,P059,S005,0,2,29036
O031421,2024-03-11,C08045,P052,S048,5,8,104393
O031422,2024-12-30,C00716,P093,S028,5,11,90288
O031423,2025-04-20,C01065,P078,S038,5,4,74369
O031424,2025-08-06,C07597,P007,S009,15,2,25804
O031425,2025-08-20,C04876,P043,S034,5,3,34359
O031426,2024-11-11,C08900,P048,S005,5,4,63038
O031427,2025-01-21,C06394,P042,S011,15,1,20178
O031428,2025-08-08,C02755,P062,S024,10,4,34070
O031429,2025-06-15,C05728,P020,S022,10,1,17973
O031430,2024-04-30,C05850,P037,S016,10,4,71668
O031431,2025-08-21,C02052,P078,S040,5,3,55777
O031432,2025-02-11,C08641,P098,S002,0,3,24843
O031433,2025-04-02,C08703,P041,S021,5,2,33172
O031434,2025-05-11,C07685,P041,S001,10,2,31426
O031435,2025-07-08,C07042,P087,S026,0,9,71820
O031436,2024-11-28,C08238,P005,S009,15,3,13662
O031437,2024-02-24,C06270,P033,S040,15,1,6848
O031438,2025-10-19,C09353,P048,S049,0,1,16589
O031439,2024-07-26,C09864,P044,S045,5,5,55689
O031440,2024-12-24,C07994,P074,S045,20,3,28716
O031441,2024-05-17,C01895,P010,S050,5,3,25738
O031442,2025-10-06,C01167,P061,S020,15,2,30783
O031443,2024-03-17,C01450,P011,S007,0,4,84992
O031444,2025-02-01,C02398,P058,S031,0,1,10597
O031445,2025-01-08,C03507,P083,S039,15,2,24349
O031446,2025-12-06,C08470,P051,S009,5,1,7638
O031447,2024-09-07,C07262,P099,S013,0,12,230940
O031448,2024-08-22,C03957,P015,S005,5,3,31512
O031449,2024-09-16,C06474,P091,S027,10,5,3825
O031450,2026-01-20,C01474,P005,S019,5,4,20360
O031451,2025-05-31,C00478,P061,S042,0,4,72432
O031452,2025-09-11,C07318,P013,S042,20,5,60864
O031453,2024-12-18,C07821,P045,S015,10,5,27576
O031454,2024-11-07,C07911,P023,S019,10,8,16099
O031455,2024-12-07,C00510,P016,S029,5,1,8738
O031456,2024-04-25,C08949,P036,S028,5,2,31042
O031457,2025-06-21,C05935,P010,S014,20,11,79472
O031458,2024-12-23,C04127,P096,S050,20,3,46128
O031459,2024-07-29,C09593,P045,S050,10,2,11030
O031460,2025-05-22,C01062,P003,S014,5,2,14396
O031461,2026-01-29,C04647,P037,S015,0,1,19908
O031462,2025-05-20,C04772,P008,S019,25,1,7617
O031463,2024-05-09,C00356,P001,S016,5,2,29351
O031464,2024-02-25,C03009,P083,S035,0,1,14323
O031465,2025-04-25,C04363,P072,S036,20,4,34454
O031466,2024-06-18,C00290,P087,S033,0,4,31920
O031467,2024-04-04,C07941,P065,S039,0,3,68796
O031468,2024-08-21,C09236,P030,S037,5,5,77881
O031469,2024-05-25,C09708,P068,S049,20,1,9692
O031470,2025-02-21,C00013,P085,S020,0,1,7913
O031471,2024-04-13,C06793,P085,S024,10,3,21365
O031472,2024-07-13,C00389,P037,S039,10,4,71668
O031473,2024-09-14,C01958,P084,S025,10,2,2912
O031474,2024-10-31,C03678,P028,S034,0,6,2868
O031475,2025-08-06,C03420,P089,S010,0,3,14076
O031476,2025-01-18,C06342,P097,S024,0,11,163130
O031477,2024-12-18,C03241,P055,S017,5,3,56432
O031478,2026-01-01,C03756,P062,S042,5,4,35963
O031479,2024-11-10,C02205,P015,S042,10,4,39805
O031480,2024-06-10,C01348,P097,S041,10,3,40041
O031481,2024-06-22,C08143,P067,S047,15,5,88204
O031482,2025-02-28,C09412,P016,S014,5,2,17476
O031483,2024-03-09,C06414,P043,S016,10,5,54252
O031484,2025-06-26,C08254,P090,S026,0,8,114240
O031485,2025-03-29,C00498,P093,S041,10,6,46656
O031486,2025-03-16,C07825,P021,S031,25,9,59501
O031487,2024-10-08,C08930,P095,S001,15,5,15529
O031488,2024-10-16,C06261,P096,S007,5,12,219108
O031489,2025-10-18,C00915,P072,S031,5,12,122743
O031490,2025-03-26,C04964,P043,S027,0,5,60280
O031491,2025-04-04,C03650,P007,S004,5,2,28840
O031492,2025-07-31,C02375,P007,S025,5,2,28840
O031493,2024-12-25,C05660,P053,S041,5,1,283
O031494,2025-04-20,C06877,P058,S030,5,2,20134
O031495,2024-10-27,C07445,P092,S002,0,5,12125
O031496,2025-08-09,C05923,P019,S047,0,2,39140
O031497,2025-12-14,C02534,P027,S018,0,11,81543
O031498,2024-05-31,C06676,P020,S039,5,1,18971
O031499,2025-07-24,C01223,P100,S044,10,1,12958
O031500,2024-05-19,C06855,P031,S024,0,2,14480
O031501,2024-03-13,C07264,P002,S029,10,1,7562
O031502,2025-03-02,C08063,P085,S041,5,4,30069
O031503,2024-10-23,C00089,P061,S016,0,5,90540
O031504,2025-01-02,C07686,P098,S031,10,2,14905
O031505,2024-11-02,C02995,P059,S028,0,4,58072
O031506,2024-05-02,C07067,P031,S044,15,2,12308
O031507,2025-04-29,C09874,P074,S043,15,10,101702
O031508,2024-02-12,C03582,P056,S035,10,5,93393
O031509,2024-07-05,C08716,P069,S050,15,2,41457
O031510,2025-11-14,C06419,P036,S016,5,2,31042
O031511,2026-02-03,C08657,P030,S023,20,3,39350
O031512,2025-10-25,C08847,P023,S014,0,6,13416
O031513,2025-08-24,C08645,P039,S033,5,1,2909
O031514,2025-09-08,C00292,P073,S042,5,1,20941
O031515,2024-08-04,C07162,P084,S010,15,2,2750
O031516,2025-11-20,C03669,P099,S011,0,5,96225
O031517,2024-08-19,C01834,P070,S005,5,8,89794
O031518,2025-09-08,C03675,P037,S021,5,2,37825
O031519,2025-02-02,C01918,P066,S028,10,9,9541
O031520,2025-06-29,C03614,P059,S004,0,4,58072
O031521,2024-08-20,C01210,P082,S008,20,3,49029
O031522,2025-06-21,C08443,P069,S040,20,3,58528
O031523,2024-10-22,C02669,P014,S030,5,2,14379
O031524,2025-10-28,C01464,P083,S033,15,2,24349
O031525,2024-08-03,C03285,P051,S045,5,1,7638
O031526,2024-05-19,C08536,P010,S040,0,7,63217
O031527,2026-01-09,C03926,P049,S043,0,9,168291
O031528,2025-09-26,C07147,P053,S032,10,2,536
O031529,2025-04-01,C05782,P053,S035,0,3,894
O031530,2025-02-17,C05614,P096,S033,15,7,114359
O031531,2025-03-31,C05217,P089,S037,15,3,11964
O031532,2024-10-21,C09541,P046,S018,0,1,18420
O031533,2024-04-02,C04963,P097,S042,0,12,177960
O031534,2024-06-25,C07802,P059,S037,5,1,13792
O031535,2025-07-19,C00086,P065,S018,0,4,91728
O031536,2024-10-13,C01041,P099,S029,0,11,211695
O031537,2024-12-11,C02292,P054,S009,5,5,107478
O031538,2026-02-01,C05918,P058,S003,5,2,20134
O031539,2024-08-08,C07386,P039,S032,10,2,5513
O031540,2025-02-23,C01933,P091,S012,0,2,1700
O031541,2024-06-09,C06150,P074,S046,5,3,34100
O031542,2025-06-24,C00381,P057,S031,5,2,45231
O031543,2024-08-06,C00779,P098,S033,0,5,41405
O031544,2025-09-18,C03307,P069,S001,10,3,65844
O031545,2024-07-17,C03456,P079,S032,0,5,63365
O031546,2024-04-01,C00124,P097,S033,5,7,98619
O031547,2024-05-08,C01084,P024,S047,0,4,13408
O031548,2025-03-28,C02058,P051,S024,0,1,8040
O031549,2024-08-31,C09163,P087,S001,5,6,45486
O031550,2025-08-23,C06740,P001,S035,0,4,61792
O031551,2024-10-23,C09642,P078,S030,20,4,62627
O031552,2024-08-30,C03219,P092,S022,25,2,3637
O031553,2025-10-12,C04553,P011,S012,0,3,63744
O031554,2025-03-30,C04708,P073,S034,0,1,22044
O031555,2025-08-13,C01807,P085,S010,5,5,37586
O031556,2024-03-26,C05671,P071,S027,0,12,143520
O031557,2024-03-03,C07667,P071,S004,0,6,71760
O031558,2024-07-02,C03670,P091,S038,10,2,1530
O031559,2024-11-12,C09721,P093,S040,10,6,46656
O031560,2024-02-20,C04646,P075,S014,5,1,3158
O031561,2024-08-17,C02740,P005,S030,0,1,5358
O031562,2024-07-21,C02959,P059,S045,20,3,34843
O031563,2024-04-26,C07187,P012,S004,10,1,9908
O031564,2024-07-24,C07331,P091,S047,10,2,1530
O031565,2025-10-27,C00714,P052,S001,10,9,111261
O031566,2025-08-01,C07951,P065,S045,15,4,77968
O031567,2025-11-11,C09074,P008,S030,0,1,10157
O031568,2025-04-02,C03000,P054,S029,10,1,20364
O031569,2024-05-30,C08435,P033,S050,5,3,22962
O031570,2025-08-31,C08852,P042,S004,5,4,90208
O031571,2025-07-15,C00997,P066,S014,0,4,4712
O031572,2024-07-06,C00971,P097,S046,0,3,44490
O031573,2025-05-17,C07945,P068,S005,5,1,11510
O031574,2025-07-30,C01541,P035,S034,0,10,88660
O031575,2025-12-01,C00651,P022,S014,20,1,2649
O031576,2024-06-13,C06247,P039,S016,0,1,3063
O031577,2025-11-15,C05979,P005,S048,5,3,15270
O031578,2026-01-14,C03764,P008,S007,5,2,19298
O031579,2024-07-29,C09462,P062,S009,5,3,26972
O031580,2025-09-27,C02196,P099,S009,5,3,54848
O031581,2024-04-21,C09011,P051,S039,0,3,24120
O031582,2026-01-16,C04766,P034,S022,20,10,165592
O031583,2025-12-02,C09392,P041,S044,0,4,69836
O031584,2025-04-21,C00769,P020,S003,0,5,99850
O031585,2024-12-22,C04515,P082,S016,20,5,81716
O031586,2025-04-12,C01946,P027,S009,5,5,35211
O031587,2025-09-06,C08160,P083,S014,5,1,13606
O031588,2026-01-26,C02825,P073,S043,0,2,44088
O031589,2025-09-30,C03185,P084,S035,5,5,7685
O031590,2024-12-19,C04629,P071,S033,0,9,107640
O031591,2025-02-24,C09100,P016,S026,20,1,7358
O031592,2024-10-19,C08420,P078,S006,0,4,78284
O031593,2024-07-30,C01627,P073,S019,5,2,41883
O031594,2025-10-18,C09543,P007,S018,5,2,28840
O031595,2025-10-13,C03038,P021,S005,15,11,82420
O031596,2024-06-29,C07320,P045,S021,0,5,30640
O031597,2025-07-15,C04274,P094,S035,5,11,205781
O031598,2025-08-03,C02014,P078,S040,0,1,19571
O031599,2025-03-21,C04564,P097,S041,0,10,148300
O031600,2024-12-13,C06300,P027,S018,20,12,71164
O031601,2025-11-29,C06404,P077,S020,0,2,9546
O031602,2026-01-29,C06540,P002,S035,0,1,8403
O031603,2025-05-26,C05699,P093,S039,20,4,27648
O031604,2024-07-06,C00271,P071,S040,5,3,34086
O031605,2025-11-30,C07205,P013,S003,5,2,28910
O031606,2024-03-05,C00393,P079,S007,0,2,25346
O031607,2025-10-05,C07392,P019,S009,0,5,97850
O031608,2025-04-07,C04990,P073,S025,0,2,44088
O031609,2024-10-21,C08786,P054,S020,0,3,67881
O031610,2025-05-22,C02610,P058,S009,0,1,10597
O031611,2025-11-04,C05198,P010,S009,5,11,94373
O031612,2026-01-25,C08500,P003,S015,0,1,7577
O031613,2025-04-07,C04678,P017,S030,10,5,28723
O031614,2026-01-21,C00560,P010,S016,10,3,24383
O031615,2025-05-20,C06003,P089,S036,0,5,23460
O031616,2024-10-05,C04009,P043,S023,15,7,71733
O031617,2025-06-10,C01396,P051,S018,0,3,24120
O031618,2025-12-05,C09330,P050,S019,5,10,5690
O031619,2025-02-10,C04373,P001,S030,15,3,39392
O031620,2025-10-03,C04558,P020,S015,10,3,53919
O031621,2025-05-02,C06766,P087,S050,5,4,30324
O031622,2025-02-15,C03481,P063,S042,10,1,7279
O031623,2024-04-15,C06129,P080,S031,0,3,68178
